speaker,vowel,F1_50,F2_50,participant_age_category,participant_gender,participant_nz_ethnic,word_freq,word,time,vowel_duration,articulation_rate,following_segment_category,amplitude
QB_NZ_F_369,GOOSE,376,1848,36-45,F,NZ European,24552,word_46139,960.16,0.23,3.8741,other,76.40639667294333
QB_NZ_F_369,GOOSE,422,1810,36-45,F,NZ European,24552,word_46139,960.54,0.1,3.8741,other,77.14674400575615
QB_NZ_F_369,FLEECE,538,2020,36-45,F,NZ European,0,word_27816,962.4,0.1,3.8741,other,71.6435653879338
QB_NZ_F_369,GOOSE,433,1771,36-45,F,NZ European,24552,word_46139,962.99,0.11,3.8741,other,70.64150248101964
QB_NZ_F_369,KIT,501,1850,36-45,F,NZ European,10234,word_14100,972.48,0.05,4.6667,other,71.14125582366819
QB_NZ_F_369,LOT,554,1121,36-45,F,NZ European,2925,word_20711,972.99,0.06,4.6667,other,68.97039090891496
QB_NZ_F_369,FLEECE,445,2290,36-45,F,NZ European,392,word_20733,973.4,0.07,4.6667,other,70.8425267152775
QB_NZ_F_369,DRESS,475,2565,36-45,F,NZ European,4662,word_26751,974.35,0.08,4.6667,other,69.70794932804188
QB_NZ_F_369,NURSE,410,2076,36-45,F,NZ European,170,word_47992,976.77,0.11,3.6638,labial,71.70843475417145
QB_NZ_F_369,LOT,593,1109,36-45,F,NZ European,3080,word_43875,977.45,0.09,3.6638,other,67.66753953183644
QB_NZ_F_369,START,898,1541,36-45,F,NZ European,2246,word_48794,984.1,0.36,3.8627,other,69.88212254138169
QB_NZ_F_369,KIT,668,1552,36-45,F,NZ European,8880,word_12950,985.16,0.08,3.8627,velar,69.33210395339245
QB_NZ_F_369,THOUGHT,375,796,36-45,F,NZ European,272,word_27863,987.12,0.16,3.8627,other,72.75310691080357
QB_NZ_F_369,DRESS,467,2546,36-45,F,NZ European,3099,word_49264,987.68,0.07,3.8627,other,68.59643155031884
QB_NZ_F_369,TRAP,544,2048,36-45,F,NZ European,1487,word_45024,988.24,0.13,3.8627,labial,68.09084596949162
QB_NZ_F_369,GOOSE,346,2096,36-45,F,NZ European,1487,word_45024,988.6,0.16,3.8627,other,68.09084596949162
QB_NZ_F_369,KIT,479,1593,36-45,F,NZ European,5677,word_32402,991.36,0.05,3.8627,velar,67.23100720546144
QB_NZ_F_369,TRAP,528,2342,36-45,F,NZ European,48,word_38817,994.84,0.1,4.4818,other,69.29345251718905
QB_NZ_F_369,KIT,627,1699,36-45,F,NZ European,473,word_40890,995.34,0.08,4.4818,velar,67.2209550980708
QB_NZ_F_369,DRESS,356,2405,36-45,F,NZ European,6555,word_35476,995.79,0.08,4.4818,other,68.30144169219786
QB_NZ_F_369,TRAP,500,2112,36-45,F,NZ European,785,word_33612,998.35,0.1,4.1293,labial,74.42072865131664
QB_NZ_F_369,STRUT,713,1424,36-45,F,NZ European,0,word_31088,1000.82,0.06,4.1293,labial,71.02990449734916
QB_NZ_F_369,STRUT,739,1387,36-45,F,NZ European,0,word_31088,1001.84,0.05,4.1293,labial,68.06921856370984
QB_NZ_F_369,KIT,587,1519,36-45,F,NZ European,266,word_25197,1003.82,0.04,4.1293,velar,73.46616489610595
QB_NZ_F_369,START,785,1538,36-45,F,NZ European,886,word_10848,1006.54,0.14,5.0651,labial,72.1019224609362
QB_NZ_F_369,GOOSE,350,1943,36-45,F,NZ European,7540,word_46896,1008.92,0.11,5.0651,other,68.65948372324921
QB_NZ_F_369,STRUT,559,1615,36-45,F,NZ European,3121,word_37114,1010.39,0.04,5.0651,labial,70.48553040722308
QB_NZ_F_369,START,824,1543,36-45,F,NZ European,0,word_22073,1011.28,0.13,5.0651,labial,69.15230936532014
QB_NZ_F_369,LOT,649,1223,36-45,F,NZ European,0,word_22073,1011.67,0.1,5.0651,velar,69.15230936532014
QB_NZ_F_369,FOOT,553,1321,36-45,F,NZ European,4265,word_34079,1012.1,0.07,5.0651,other,77.66128787702476
QB_NZ_F_369,THOUGHT,396,695,36-45,F,NZ European,780,word_16092,1012.34,0.13,5.0651,velar,69.37829424292289
QB_NZ_F_369,KIT,638,1802,36-45,F,NZ European,123,word_29470,1015.09,0.08,3.9216,labial,76.07514690883289
QB_NZ_F_369,TRAP,516,2383,36-45,F,NZ European,1269,word_14306,1019.98,0.1,3.9216,other,64.00396927065256
QB_NZ_F_369,THOUGHT,424,760,36-45,F,NZ European,104,word_29043,1024.77,0.24,3.9216,other,77.01740771288492
QB_NZ_F_369,KIT,638,1907,36-45,F,NZ European,123,word_29470,1026.17,0.07,2.9963,labial,74.95613777549926
QB_NZ_F_369,LOT,671,1055,36-45,F,NZ European,2881,word_32451,1027.04,0.2,2.9963,labial,72.54239678896661
QB_NZ_F_369,STRUT,787,1517,36-45,F,NZ European,0,word_42759,1031.44,0.05,2.9963,other,67.86614059276688
QB_NZ_F_369,TRAP,654,2225,36-45,F,NZ European,46,word_35254,1034.44,0.11,2.9963,other,68.49009698934114
QB_NZ_F_369,STRUT,683,1406,36-45,F,NZ European,32863,word_17685,1036.29,0.07,4.902,labial,68.50626053832696
QB_NZ_F_369,FLEECE,463,2023,36-45,F,NZ European,2859,word_42368,1036.51,0.07,4.902,velar,66.484298914945
QB_NZ_F_369,DRESS,367,2459,36-45,F,NZ European,9931,word_38744,1037.77,0.14,4.902,other,66.86070452076126
QB_NZ_F_369,KIT,490,1959,36-45,F,NZ European,123,word_29470,1038.81,0.04,4.902,labial,67.98904360504272
QB_NZ_F_369,FOOT,396,1492,36-45,F,NZ European,0,word_37737,1040.51,0.03,4.902,other,62.973733051200576
QB_NZ_F_369,FLEECE,545,2282,36-45,F,NZ European,43071,word_21555,1041.75,0.29,4.902,other,66.7690177730301
QB_NZ_F_369,LOT,606,1117,36-45,F,NZ European,2881,word_32451,1042.64,0.04,4.902,labial,62.17111524583271
QB_NZ_F_369,THOUGHT,432,905,36-45,F,NZ European,2888,word_23829,1044.19,0.08,4.902,other,69.9384338303944
QB_NZ_F_369,LOT,614,1158,36-45,F,NZ European,665,word_22505,1047.16,0.08,4.0084,other,65.3931364719634
QB_NZ_F_369,LOT,643,1106,36-45,F,NZ European,665,word_22505,1047.77,0.09,4.0084,other,68.58897572106696
QB_NZ_F_369,LOT,637,1149,36-45,F,NZ European,665,word_22505,1048.1,0.09,4.0084,other,68.0426786208539
QB_NZ_F_369,KIT,576,1950,36-45,F,NZ European,53917,word_32378,1049.65,0.11,4.0084,labial,69.39359166793386
QB_NZ_F_369,FOOT,588,1109,36-45,F,NZ European,1367,word_48264,1056.37,0.07,4.3077,other,66.29888308192157
QB_NZ_F_369,THOUGHT,461,902,36-45,F,NZ European,1649,word_16738,1057.85,0.14,4.3077,labial,68.71780494407886
QB_NZ_F_369,KIT,515,1820,36-45,F,NZ European,266,word_25197,1059.83,0.04,4.3077,velar,67.98976178393805
QB_NZ_F_369,GOOSE,450,1825,36-45,F,NZ European,24552,word_46139,1063.26,0.09,4.3077,other,70.23112083472238
QB_NZ_F_369,STRUT,736,1557,36-45,F,NZ European,2858,word_36116,1065.61,0.08,3.7634,other,70.05481127252044
QB_NZ_F_369,FLEECE,454,2226,36-45,F,NZ European,1134,word_25072,1066.54,0.16,3.7634,other,64.48006121851698
QB_NZ_F_369,LOT,605,1142,36-45,F,NZ European,5724,word_42963,1067.92,0.09,3.7634,other,68.32777094742488
QB_NZ_F_369,START,695,1685,36-45,F,NZ European,6375,word_22254,1069.35,0.1,3.7634,other,64.74591775088935
QB_NZ_F_369,START,715,1672,36-45,F,NZ European,1933,word_43613,1072.59,0.14,5.4113,labial,67.20405482623528
QB_NZ_F_369,DRESS,404,2382,36-45,F,NZ European,6047,word_29892,1074.17,0.08,5.4113,velar,64.87550916912386
QB_NZ_F_369,FLEECE,429,2422,36-45,F,NZ European,11344,word_49319,1075.46,0.09,5.4113,other,72.52506781666216
QB_NZ_F_369,FLEECE,440,2532,36-45,F,NZ European,3002,word_28727,1077.83,0.32,4.439,other,70.78427284317367
QB_NZ_F_369,DRESS,393,2376,36-45,F,NZ European,1147,word_31125,1078.54,0.07,4.439,labial,67.89834593905924
QB_NZ_F_369,GOOSE,397,1811,36-45,F,NZ European,15,word_25427,1079.16,0.06,4.439,other,71.67902340335522
QB_NZ_F_369,FLEECE,373,2505,36-45,F,NZ European,3277,word_17750,1079.55,0.19,4.439,labial,68.99933020012763
QB_NZ_F_369,GOOSE,437,1862,36-45,F,NZ European,4552,word_39067,1080.28,0.29,4.439,other,74.44553735652345
QB_NZ_F_369,LOT,677,1110,36-45,F,NZ European,2881,word_32451,1082.5,0.07,4.439,labial,64.99794372439146
QB_NZ_F_369,START,823,1578,36-45,F,NZ European,6375,word_22254,1083.81,0.09,4.439,other,65.7169061784652
QB_NZ_F_369,TRAP,576,1975,36-45,F,NZ European,6461,word_13517,1089.21,0.04,5.3846,other,71.61647243900806
QB_NZ_F_369,NURSE,400,1993,36-45,F,NZ European,521,word_10101,1089.48,0.12,5.3846,other,71.417561076539
QB_NZ_F_369,LOT,647,1153,36-45,F,NZ European,30,word_16751,1093.89,0.12,5.3846,other,67.55281902783028
QB_NZ_F_369,KIT,548,1474,36-45,F,NZ European,266,word_25197,1095.76,0.03,4.0472,velar,67.10186622007828
QB_NZ_F_369,THOUGHT,396,836,36-45,F,NZ European,1033,word_35997,1102.25,0.17,4.5752,other,70.58889114190994
QB_NZ_F_369,STRUT,635,1475,36-45,F,NZ European,129,word_25504,1102.83,0.07,4.5752,other,67.47933546335072
QB_NZ_F_369,LOT,653,1076,36-45,F,NZ European,917,word_18528,1103.16,0.05,4.5752,labial,66.33076120458271
QB_NZ_F_369,STRUT,836,1486,36-45,F,NZ European,83,word_23492,1104.03,0.07,4.5752,labial,68.61830372809858
QB_NZ_F_369,LOT,671,1140,36-45,F,NZ European,665,word_22505,1106.14,0.13,3.3794,other,72.03173513340867
QB_NZ_F_369,LOT,663,1066,36-45,F,NZ European,665,word_22505,1106.62,0.08,3.3794,other,66.5387888082052
QB_NZ_F_369,NURSE,369,2163,36-45,F,NZ European,438,word_31621,1110.05,0.1,3.3794,other,70.69992492617718
QB_NZ_F_369,TRAP,604,2047,36-45,F,NZ European,4204,word_22892,1112.6,0.1,4,velar,78.02169085146173
QB_NZ_F_369,FOOT,633,1173,36-45,F,NZ European,1367,word_48264,1114.09,0.1,4,other,71.3367661343697
QB_NZ_F_369,NURSE,400,1893,36-45,F,NZ European,773,word_13674,1118.07,0.06,4,velar,67.9632963703475
QB_NZ_F_369,STRUT,884,1336,36-45,F,NZ European,133,word_12305,1118.45,0.04,4,other,71.46620440624359
QB_NZ_F_369,FLEECE,476,2354,36-45,F,NZ European,11344,word_49319,1121.76,0.07,3.9312,other,67.9321644098208
QB_NZ_F_369,FLEECE,456,2231,36-45,F,NZ European,48589,word_40466,1123.58,0.13,3.9312,other,69.1150776790988
QB_NZ_F_369,TRAP,599,2400,36-45,F,NZ European,489,word_15655,1125.69,0.24,3.9312,labial,67.66988878432002
QB_NZ_F_369,DRESS,355,2465,36-45,F,NZ European,250,word_49803,1127.99,0.11,4.878,other,68.49763963305556
QB_NZ_F_369,TRAP,508,2031,36-45,F,NZ European,785,word_33612,1128.62,0.08,4.878,labial,67.61488215837419
QB_NZ_F_369,DRESS,364,2164,36-45,F,NZ European,644,word_33053,1129.55,0.1,4.878,labial,68.3785006748804
QB_NZ_F_369,FLEECE,406,2044,36-45,F,NZ European,111471,word_35461,1130.56,0.04,4.878,other,56.24612427968189
QB_NZ_F_369,STRUT,848,1543,36-45,F,NZ European,3568,word_19959,1130.77,0.03,4.878,other,66.64430511830399
QB_NZ_F_369,TRAP,511,2006,36-45,F,NZ European,785,word_33612,1132.39,0.08,4.878,labial,63.41062414690499
QB_NZ_F_369,KIT,652,1744,36-45,F,NZ European,3794,word_19993,1134.61,0.12,4.878,velar,66.3033345772868
QB_NZ_F_369,LOT,454,1104,36-45,F,NZ European,1172,word_21556,1137.21,0.09,4.3673,other,64.89346073594861
QB_NZ_F_369,STRUT,582,1325,36-45,F,NZ European,3200,word_11827,1140.23,0.03,4.3673,labial,65.35613123354081
QB_NZ_F_369,TRAP,617,2384,36-45,F,NZ European,2423,word_28369,1144.03,0.03,4.3673,labial,64.60733803330042
QB_NZ_F_369,KIT,565,1834,36-45,F,NZ European,893,word_47105,1147.98,0.05,5.5188,other,63.36505166002228
QB_NZ_F_369,FLEECE,374,2480,36-45,F,NZ European,111471,word_35461,1149.46,0.26,5.5188,labial,66.34207616603341
QB_NZ_F_369,GOOSE,437,1772,36-45,F,NZ European,1769,word_11259,1150.84,0.21,5.5188,other,72.32655109396278
QB_NZ_F_369,KIT,668,1728,36-45,F,NZ European,537,word_20734,1154.25,0.1,3.7097,other,66.15045157335724
QB_NZ_F_369,THOUGHT,489,1365,36-45,F,NZ European,5411,word_49047,1157.74,0.07,3.7097,other,73.19923839580206
QB_NZ_F_369,DRESS,350,2355,36-45,F,NZ European,21,word_13023,1158.37,0.06,3.7097,other,69.89125344010864
QB_NZ_F_369,STRUT,851,1301,36-45,F,NZ European,32863,word_17685,1163.51,0.09,3.6398,labial,73.8273231054899
QB_NZ_F_369,LOT,652,1059,36-45,F,NZ European,283,word_31697,1164.02,0.11,3.6398,other,70.78205994782972
QB_NZ_F_369,FLEECE,497,2391,36-45,F,NZ European,3002,word_28727,1165.69,0.16,3.6398,other,69.81169418573286
QB_NZ_F_369,LOT,607,1115,36-45,F,NZ European,5724,word_42963,1166.03,0.1,3.6398,other,67.3667326071241
QB_NZ_F_369,STRUT,754,1385,36-45,F,NZ European,1154,word_26889,1166.65,0.13,3.6398,labial,67.57914289808275
QB_NZ_F_369,THOUGHT,377,732,36-45,F,NZ European,316,word_35471,1168.78,0.15,4.814,other,69.76556379284715
QB_NZ_F_369,STRUT,852,1526,36-45,F,NZ European,29391,word_47761,1169.01,0.13,4.814,other,68.32287530758386
QB_NZ_F_369,KIT,464,1842,36-45,F,NZ European,10234,word_14100,1170.13,0.05,4.814,other,68.79761154573332
QB_NZ_F_369,THOUGHT,410,790,36-45,F,NZ European,10720,word_43809,1171.24,0.16,4.814,other,69.90104560139693
QB_NZ_F_369,LOT,589,1235,36-45,F,NZ European,3080,word_43875,1172.03,0.07,4.814,other,62.98831699074602
QB_NZ_F_369,KIT,404,1930,36-45,F,NZ European,10234,word_14100,1176.2,0.03,4.8825,other,66.67385468698025
QB_NZ_F_369,LOT,564,1491,36-45,F,NZ European,3080,word_43875,1178.8,0.05,4.8825,other,65.23359493131562
QB_NZ_F_369,KIT,558,1597,36-45,F,NZ European,5476,word_43214,1185,0.05,4.8825,velar,61.04337029645869
QB_NZ_F_369,KIT,691,1634,36-45,F,NZ European,9722,word_33996,1187.16,0.09,4.7955,velar,71.8693628728757
QB_NZ_F_369,KIT,666,1675,36-45,F,NZ European,9722,word_33996,1188.16,0.06,4.7955,velar,68.44593569827978
QB_NZ_F_369,STRUT,781,1480,36-45,F,NZ European,202,word_23100,1188.75,0.05,4.7955,velar,67.36082442615673
QB_NZ_F_369,FLEECE,538,2407,36-45,F,NZ European,43071,word_21555,1189.01,0.15,4.7955,labial,66.12183742216062
QB_NZ_F_369,TRAP,667,2157,36-45,F,NZ European,1146,word_37599,1191.91,0.15,4.7955,other,69.6584789066673
QB_NZ_F_369,STRUT,819,1747,36-45,F,NZ European,9026,word_44481,1192.98,0.09,4.7955,other,71.31003831210269
QB_NZ_F_369,THOUGHT,346,697,36-45,F,NZ European,6600,word_18475,1194.61,0.12,4.7955,other,66.9200153089565
QB_NZ_F_369,FLEECE,544,2176,36-45,F,NZ European,43071,word_21555,1195.12,0.15,4.7955,other,64.40520103143555
QB_NZ_F_369,TRAP,603,2036,36-45,F,NZ European,43,word_30682,1197.02,0.09,4.3528,labial,69.81845524732891
QB_NZ_F_369,KIT,665,1677,36-45,F,NZ European,8880,word_12950,1199.35,0.07,4.3528,velar,71.60303175357467
QB_NZ_F_369,KIT,654,1853,36-45,F,NZ European,8880,word_12950,1200.44,0.06,4.3528,velar,70.19858393572713
QB_NZ_F_369,GOOSE,385,2066,36-45,F,NZ European,1113,word_25757,1201.3,0.04,4.3528,other,70.78288149884463
QB_NZ_F_369,KIT,586,1770,36-45,F,NZ European,55,word_46524,1201.56,0.05,4.3528,other,70.17356344302424
QB_NZ_F_369,KIT,630,1832,36-45,F,NZ European,8880,word_12950,1202.13,0.1,4.3528,velar,69.6867595418464
QB_NZ_F_369,DRESS,373,2280,36-45,F,NZ European,1141,word_42826,1204.71,0.1,4.3528,labial,69.60258513274994
QB_NZ_F_369,STRUT,799,1573,36-45,F,NZ European,1154,word_26889,1205.16,0.11,4.3528,labial,69.61400229582691
QB_NZ_F_369,STRUT,769,1731,36-45,F,NZ European,1992,word_12765,1205.85,0.09,4.3528,other,68.97043354194335
QB_NZ_F_369,TRAP,644,2313,36-45,F,NZ European,35,word_41341,1207.11,0.11,4.3118,other,67.34579263952253
QB_NZ_F_369,GOOSE,377,1974,36-45,F,NZ European,1168,word_47265,1210.16,0.24,4.3118,other,67.75062240303193
QB_NZ_F_369,KIT,573,1697,36-45,F,NZ European,8880,word_12950,1213.39,0.04,4.3118,velar,66.45625481803837
QB_NZ_F_369,TRAP,550,2101,36-45,F,NZ European,4204,word_22892,1214.94,0.26,5.4732,velar,70.03928830249392
QB_NZ_F_369,FOOT,502,1525,36-45,F,NZ European,16874,word_14070,1215.8,0.06,5.4732,other,70.3595257455361
QB_NZ_F_369,KIT,667,1664,36-45,F,NZ European,8880,word_12950,1219.59,0.06,5.4732,velar,65.92648909785072
QB_NZ_F_369,KIT,686,1889,36-45,F,NZ European,5476,word_43214,1222.56,0.06,5.4732,velar,61.294699445475835
QB_NZ_F_369,KIT,663,1544,36-45,F,NZ European,8880,word_12950,1228.23,0.07,4.2322,velar,66.2517583166076
QB_NZ_F_369,TRAP,632,2246,36-45,F,NZ European,4004,word_27569,1232.71,0.09,4.2322,other,65.55532484237756
QB_NZ_F_369,FLEECE,359,2460,36-45,F,NZ European,26215,word_38735,1234.89,0.11,4.2322,labial,71.34549881555218
QB_NZ_F_369,FOOT,418,1354,36-45,F,NZ European,16874,word_14070,1239.2,0.08,5.3977,other,72.76458197287334
QB_NZ_F_369,KIT,664,1670,36-45,F,NZ European,9722,word_33996,1239.5,0.08,5.3977,velar,69.15056478209547
QB_NZ_F_369,TRAP,604,2138,36-45,F,NZ European,81,word_18841,1242.56,0.07,5.3977,other,64.01455157897772
QB_NZ_F_369,FLEECE,344,1997,36-45,F,NZ European,26215,word_38735,1245.29,0.12,5.3977,labial,67.16796512811958
QB_NZ_F_369,DRESS,441,2202,36-45,F,NZ European,2812,word_29967,1247.67,0.08,4.7945,other,66.35606804178018
QB_NZ_F_369,FOOT,447,1154,36-45,F,NZ European,5428,word_22047,1248.08,0.03,4.7945,velar,65.98416045140671
QB_NZ_F_369,DRESS,399,2073,36-45,F,NZ European,2812,word_29967,1248.82,0.04,4.7945,other,68.60356002557762
QB_NZ_F_369,TRAP,587,2242,36-45,F,NZ European,2067,word_11360,1250.86,0.04,4.7945,other,70.61511352314413
QB_NZ_F_369,STRUT,879,1457,36-45,F,NZ European,14049,word_24727,1251.84,0.08,4.7945,other,65.69358446234646
QB_NZ_F_369,STRUT,530,1540,36-45,F,NZ European,3121,word_37114,1253.86,0.03,4.7945,labial,60.2276675006095
QB_NZ_F_369,LOT,664,1332,36-45,F,NZ European,398,word_13587,1256.32,0.08,4.7945,labial,66.00580485468822
QB_NZ_F_369,LOT,640,1201,36-45,F,NZ European,756,word_25932,1257.65,0.09,4.7945,labial,65.43914168633752
QB_NZ_F_369,STRUT,666,1330,36-45,F,NZ European,321,word_39416,1258.45,0.05,4.7945,velar,62.624027280071715
QB_NZ_F_369,STRUT,660,1586,36-45,F,NZ European,1154,word_26889,1259.36,0.05,4.7945,labial,59.64625746234373
QB_NZ_F_369,KIT,532,1957,36-45,F,NZ European,53917,word_32378,1260.61,0.06,4.7945,labial,60.42957703730882
QB_NZ_F_369,FLEECE,362,2515,36-45,F,NZ European,26215,word_38735,1262.42,0.09,4.129,labial,66.72615791179959
QB_NZ_F_369,STRUT,739,1495,36-45,F,NZ European,16880,word_43978,1263.1,0.09,4.129,other,63.7931250307041
QB_NZ_F_369,NURSE,369,1926,36-45,F,NZ European,11943,word_20728,1265.02,0.08,4.129,velar,65.98376660738155
QB_NZ_F_369,KIT,626,1575,36-45,F,NZ European,8880,word_12950,1271.51,0.07,4.129,velar,63.65782986340237
QB_NZ_F_369,START,770,1515,36-45,F,NZ European,600,word_31650,1277.75,0.17,4.3478,other,68.95770663005204
QB_NZ_F_369,LOT,654,1091,36-45,F,NZ European,759,word_12195,1282.91,0.11,5.3292,other,70.50855087636013
QB_NZ_F_369,LOT,663,1146,36-45,F,NZ European,759,word_12195,1283.76,0.09,5.3292,other,70.0872893860664
QB_NZ_F_369,LOT,672,1164,36-45,F,NZ European,5724,word_42963,1284.11,0.09,5.3292,other,68.421804344266
QB_NZ_F_369,LOT,663,1036,36-45,F,NZ European,759,word_12195,1285.15,0.09,5.3292,other,66.57789317258272
QB_NZ_F_369,THOUGHT,366,909,36-45,F,NZ European,1431,word_24362,1286.03,0.11,5.3292,other,66.72443121962799
QB_NZ_F_369,KIT,576,1624,36-45,F,NZ European,175,word_43385,1287.61,0.06,5.3292,other,66.10378635621551
QB_NZ_F_369,NURSE,379,2118,36-45,F,NZ European,1656,word_37251,1288.58,0.12,5.3292,other,67.85349340784366
QB_NZ_F_369,DRESS,359,2480,36-45,F,NZ European,22666,word_19354,1289.98,0.11,4.7348,other,73.45690424765706
QB_NZ_F_369,DRESS,375,2484,36-45,F,NZ European,14,word_38083,1290.33,0.11,4.7348,other,69.10160174001433
QB_NZ_F_369,DRESS,418,2251,36-45,F,NZ European,22666,word_19354,1291.42,0.06,4.7348,other,63.640875062324994
QB_NZ_F_369,NURSE,364,2178,36-45,F,NZ European,443,word_30416,1291.85,0.14,4.7348,other,68.57806127434216
QB_NZ_F_369,LOT,678,1097,36-45,F,NZ European,759,word_12195,1293.38,0.08,4.7348,other,69.77579916557706
QB_NZ_F_369,LOT,654,1104,36-45,F,NZ European,759,word_12195,1294.49,0.09,4.7348,other,63.94612549019321
QB_NZ_F_369,GOOSE,397,2122,36-45,F,NZ European,997,word_29285,1295.38,0.07,4.7348,labial,65.86334972429059
QB_NZ_F_369,KIT,620,1694,36-45,F,NZ European,4843,word_20397,1296.48,0.06,4.2674,other,72.24274323865502
QB_NZ_F_369,LOT,636,1198,36-45,F,NZ European,5724,word_42963,1298.07,0.11,4.2674,other,65.55659085094145
QB_NZ_F_369,KIT,639,1674,36-45,F,NZ European,8880,word_12950,1298.41,0.05,4.2674,velar,65.11407641764795
QB_NZ_F_369,FLEECE,373,2433,36-45,F,NZ European,23445,word_22928,1300.18,0.11,4.2674,other,71.47435218199779
QB_NZ_F_369,GOOSE,396,1942,36-45,F,NZ European,2436,word_28102,1301.22,0.1,4.2674,other,66.28629893433627
QB_NZ_F_369,FLEECE,503,2197,36-45,F,NZ European,1492,word_38862,1302.85,0.11,4.2674,labial,67.85951695624102
QB_NZ_F_369,START,840,1422,36-45,F,NZ European,358,word_25014,1304.92,0.14,4.9315,other,67.7993730313279
QB_NZ_F_369,NURSE,386,2010,36-45,F,NZ European,3345,word_35828,1305.28,0.1,4.9315,other,66.37606691467575
QB_NZ_F_369,DRESS,385,2292,36-45,F,NZ European,12,word_38642,1305.72,0.09,4.9315,velar,67.43224033317594
QB_NZ_F_369,DRESS,391,2332,36-45,F,NZ European,0,word_45837,1306.9,0.08,4.9315,velar,69.7952430784937
QB_NZ_F_369,DRESS,412,2501,36-45,F,NZ European,3123,word_48156,1307.17,0.07,4.9315,other,66.65724636119634
QB_NZ_F_369,LOT,602,1055,36-45,F,NZ European,5724,word_42963,1309.61,0.1,4.5584,other,73.09589275621909
QB_NZ_F_369,TRAP,573,2251,36-45,F,NZ European,518,word_42463,1310.31,0.04,4.5584,labial,66.53310122328577
QB_NZ_F_369,STRUT,682,1268,36-45,F,NZ European,11754,word_24468,1312.51,0.06,4.5584,labial,65.05712001392833
QB_NZ_F_369,TRAP,636,2219,36-45,F,NZ European,959,word_42715,1312.88,0.03,4.5584,labial,62.7885563193519
QB_NZ_F_369,FLEECE,531,2245,36-45,F,NZ European,43071,word_21555,1318.49,0.16,5.5263,other,67.8425300486781
QB_NZ_F_369,LOT,551,1213,36-45,F,NZ European,3080,word_43875,1319.48,0.05,5.5263,other,62.46572406428703
QB_NZ_F_369,GOOSE,437,1849,36-45,F,NZ European,288,word_20445,1319.87,0.11,5.5263,other,62.81998227152011
QB_NZ_F_369,FLEECE,398,2164,36-45,F,NZ European,111471,word_35461,1320.26,0.1,5.5263,other,64.16220571776788
QB_NZ_F_369,FOOT,575,1164,36-45,F,NZ European,1367,word_48264,1320.58,0.07,5.5263,other,64.08121932040997
QB_NZ_F_369,THOUGHT,385,1082,36-45,F,NZ European,1431,word_24362,1322.46,0.07,5.5263,other,62.14050369361183
QB_NZ_F_369,TRAP,596,2119,36-45,F,NZ European,17657,word_14675,1322.89,0.1,5.5263,velar,62.53536667204916
QB_NZ_F_369,TRAP,650,2161,36-45,F,NZ European,7453,word_26923,1323.86,0.03,5.5263,other,63.08399988889401
QB_NZ_F_369,THOUGHT,388,1522,36-45,F,NZ European,0,word_42351,1324.33,0.03,5.5263,other,47.941500985261726
QB_NZ_F_369,KIT,633,1717,36-45,F,NZ European,8880,word_12950,1327.78,0.07,4.2904,velar,70.90542866795046
QB_NZ_F_369,START,761,1577,36-45,F,NZ European,886,word_10848,1327.98,0.14,4.2904,labial,69.97317719620271
QB_NZ_F_369,DRESS,357,2230,36-45,F,NZ European,169,word_43770,1329.17,0.09,4.2904,velar,66.13838754989469
QB_NZ_F_369,FLEECE,404,2392,36-45,F,NZ European,43071,word_21555,1329.51,0.09,4.2904,labial,66.71478431197914
QB_NZ_F_369,KIT,551,1715,36-45,F,NZ European,5677,word_32402,1329.69,0.08,4.2904,velar,66.8103810729101
QB_NZ_F_369,DRESS,370,2362,36-45,F,NZ European,9788,word_35815,1335.52,0.09,5.4688,other,73.64997660045387
